# ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
3	longkotupuafiñ	longkotun	_	V	trloc|fut|dir3|ind1s	_	_	_	baseForms=None|pu|a|fi|n
4	”	”	PUNCT	PUNCT	_	_	_	_	_
5	,	,	PUNCT	PUNCT	_	_	_	_	_
6	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
7	chi	chi	_	DA	DA	_	_	_	baseForms=chi
8	nüwa	nüwa	_	AJ	_	_	_	_	baseForms=
9	Chiukü	chiukü	_	NP	_	_	_	_	baseForms=chiukü
10	;	;	PUNCT	PUNCT	_	_	_	_	_
11	kontupufí	konün	_	V	rest|trloc|dir3|ind3	_	_	_	baseForms=kon|tu|pu|fi|iy
12	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
13	,	,	PUNCT	PUNCT	_	_	_	_	_
14	welu	welu	_	AV	_	_	_	_	baseForms=welu
15	ka	ka	_	AV	_	_	_	_	baseForms=ka
16	trəpulkaeyeu	trüpulün	_	V	cause|cont|indinv3-3	_	_	_	baseForms=trüpu|(ü)l|ka|eyew
17	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
18	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	Chiukü	chiukü	_	NP	_	_	_	_	baseForms=chiukü
4	nüupui	nün	_	V	reflex|trloc|ind3	_	_	_	baseForms=nü|(u)w|pu|iy
5	longko	longko	_	N	_	_	_	_	baseForms=longko
6	meu	mew	_	P	P	_	_	_	baseForms=mew
7	,	,	PUNCT	PUNCT	_	_	_	_	_
8	pəltrüwi	pültrün	_	V	ind3	_	_	_	baseForms=pültrü|(u)w|iy
9	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
10	longkotun	longkotun	_	N	vb|nmlz	_	_	_	baseForms=longko|tu|(ü)n
11	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
2	duamkəlelai	duamimi	_	V	prog|neg|ind3	_	_	_	baseForms=duam|(kü)le|la|iy
3	,	,	PUNCT	PUNCT	_	_	_	_	_
4	fei	fey	_	D	D	_	_	_	baseForms=fey
5	ka	ka	_	AV	_	_	_	_	baseForms=ka
6	trəpukai	trüpun	_	V	cont|ind3	_	_	_	baseForms=trüpu|ka|iy
7	pali	pali	_	N	_	_	_	_	baseForms=pali
8	.	.	PUNCT	PUNCT	_	_	_	_	_

1	ká	ka	_	AV	_	_	_	_	baseForms=ka
2	nüutui	nün	_	V	reflex|rest|ind3	_	_	_	baseForms=nü|(u)w|tu|iy
3	longko	longko	_	N	_	_	_	_	baseForms=longko
4	meu	mew	_	P	P	_	_	_	baseForms=mew
5	Chiukü	chiukü	_	NP	_	_	_	_	baseForms=chiukü
6	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
2	nüeyeu	nün	_	V	indinv3-3	_	_	_	baseForms=nü|eyew
3	ka	ka	_	C	particle	_	_	_	baseForms=ka
4	ütrəfpuwəleyeu	ütrüfün	_	V	trloc|indinv3-3	_	_	_	baseForms=ütrüf|pu|None|eyew
5	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
6	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
7	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
8	rangiñtu	rangiñtu	_	AV	avlz	_	_	_	baseForms=rangiñ|tu
9	chang	chang	_	N	_	_	_	_	baseForms=chang
10	meu	mew	_	P	P	_	_	_	baseForms=mew
11	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	:	:	PUNCT	PUNCT	_	_	_	_	_
4	“	“	PUNCT	PUNCT	_	_	_	_	_
5	¡	¡	PUNCT	PUNCT	_	_	_	_	_
6	Ananai	ananai	_	IJ	_	_	_	_	baseForms=ananai
7	ká	ka	_	AV	_	_	_	_	baseForms=ka
8	!	!	PUNCT	PUNCT	_	_	_	_	_
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	Chiukü	chiukü	_	NP	_	_	_	_	baseForms=chiukü
11	,	,	PUNCT	PUNCT	_	_	_	_	_
12	epe	epe	_	AV	_	_	_	_	baseForms=epe
13	treifuñmafen	treyfün	_	V	appl|ind2s-1s	_	_	_	baseForms=treyf|(üñ)ma|fu|en
14	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
15	weshakelu	weshakelu	_	N	p|svn	_	_	_	baseForms=weda|ke|lu
16	”	”	PUNCT	PUNCT	_	_	_	_	_
17	,	,	PUNCT	PUNCT	_	_	_	_	_
18	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
19	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
20	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
21	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	wəla	wüla	_	AV	_	_	_	_	baseForms=wüla
3	,	,	PUNCT	PUNCT	_	_	_	_	_
4	kiñewelu	kiñewelu	_	N	temp|svn	_	_	_	baseForms=kiñe|we|lu
5	meu	mew	_	P	P	_	_	_	baseForms=mew
6	,	,	PUNCT	PUNCT	_	_	_	_	_
7	ká	ka	_	AV	_	_	_	_	baseForms=ka
8	!	!	PUNCT	PUNCT	_	_	_	_	_
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	wepəmi	wepümün	_	V	cause|ind3	_	_	_	baseForms=wef|üm|iy
11	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
12	:	:	PUNCT	PUNCT	_	_	_	_	_
13	ülmewi	ülün	_	V	ind3	_	_	_	baseForms=ül|me|iy
14	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
3	:	:	PUNCT	PUNCT	_	_	_	_	_
4	“	“	PUNCT	PUNCT	_	_	_	_	_
5	Kuifi	kuyfi	_	AV	_	_	_	_	baseForms=kuyfi
6	nga	nga	_	EP	particle	_	_	_	baseForms=nga
7	yefeneu	yen	_	V	bi|ind3-1s	_	_	_	baseForms=ye|fu|enew
8	Konatraru	kon'atraru	_	NP	_	_	_	_	baseForms=kon'a|traru
9	afn-mapu	afün-mapu	_	CN	_	_	_	_	baseForms=afn|mapu
10	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
11	langəmmeaeteu	langümün	_	V	cause|and|fut|invNF3	_	_	_	baseForms=l'a|üm|me|a|etew
12	;	;	PUNCT	PUNCT	_	_	_	_	_
13	welu	welu	_	AV	_	_	_	_	baseForms=welu
14	mongen	mongen	_	V	ind1s	_	_	_	baseForms=monge|(ü)n
15	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pali	pali	_	N	_	_	_	_	baseForms=pali
2	yeñmafiñ	yen	_	V	appl|dir3|ind1s	_	_	_	baseForms=ye|(üñ)ma|fi|(ü)n
3	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
4	ngé	nge	_	N	_	_	_	_	baseForms=nge
5	,	,	PUNCT	PUNCT	_	_	_	_	_
6	wəño	wüño	_	N	_	_	_	_	baseForms=wüño
7	yeñmafiñ	yen	_	V	appl|dir3|ind1s	_	_	_	baseForms=ye|(üñ)ma|fi|(ü)n
8	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
9	məpü	müpü	_	N	_	_	_	_	baseForms=müpü
10	nga	nga	_	EP	particle	_	_	_	baseForms=nga
11	Konatraru	kon'atraru	_	NP	_	_	_	_	baseForms=kon'a|traru
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	mongei	mongen	_	V	ind3	_	_	_	baseForms=monge|iy
2	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
3	,	,	PUNCT	PUNCT	_	_	_	_	_
4	¡	¡	PUNCT	PUNCT	_	_	_	_	_
5	ah	ah	_	IJ	particle	_	_	_	baseForms=ah
6	,	,	PUNCT	PUNCT	_	_	_	_	_
7	pu	pu	_	PL	particle	_	_	_	baseForms=pu
8	wen	wen'üy	_	N	_	_	_	_	baseForms=wen'üy
9	!	!	PUNCT	PUNCT	_	_	_	_	_
10	"	"	PUNCT	PUNCT	_	_	_	_	_
11	,	,	PUNCT	PUNCT	_	_	_	_	_
12	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
13	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	weuí	wewün	_	V	ind3	_	_	_	baseForms=wew|iy
3	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
4	palin	palin	_	N	nmlz	_	_	_	baseForms=pali|(ü)n
5	,	,	PUNCT	PUNCT	_	_	_	_	_
6	fei	fey	_	D	D	_	_	_	baseForms=fey
7	meu	mew	_	P	P	_	_	_	baseForms=mew
8	,	,	PUNCT	PUNCT	_	_	_	_	_
9	ngənelkəleumangei	ngünelün	_	V	prog|reflex|tr|pass|ind3	_	_	_	baseForms=ngünel|(kü)le|(u)w|(ñ)ma|nge|iy
10	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
11	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Wəlá	wüla	_	AV	_	_	_	_	baseForms=wüla
2	rüngkükənowi	rüngkün	_	V	ind3	_	_	_	baseForms=rüngkü|künu|iy
3	,	,	PUNCT	PUNCT	_	_	_	_	_
4	lef	lef	_	AV	_	_	_	_	baseForms=lef
5	amui	amun	_	V	ind3	_	_	_	baseForms=amu|iy
6	leufü	l'ewfü	_	N	_	_	_	_	baseForms=l'ewfü
7	meu	mew	_	P	P	_	_	_	baseForms=mew
8	,	,	PUNCT	PUNCT	_	_	_	_	_
9	felen	felen	_	V	inf	_	_	_	baseForms=fele|(ü)n
10	ütrəftuupui	ütrüfün	_	V	tr|reflex|trloc|ind3	_	_	_	baseForms=ütrüf|tu|(u)w|pu|iy
11	leufü	l'ewfü	_	N	_	_	_	_	baseForms=l'ewfü
12	meu	mew	_	P	P	_	_	_	baseForms=mew
13	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Femngechi	femngechi	_	AV	_	_	_	_	baseForms=femngechi
2	lai	l'an	_	V	ind3	_	_	_	baseForms=l'a|iy
3	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
4	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
5	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
2	ngen·	ngen'	_	N	_	_	_	_	baseForms=ngen'
3	ngei	ngen	_	V	_	_	_	_	baseForms=nge|None
4	kom	kom	_	AV	_	_	_	_	baseForms=kom
5	weshakelu	weshakelu	_	N	p|svn	_	_	_	baseForms=weda|ke|lu
6	”	”	PUNCT	PUNCT	_	_	_	_	_
7	meu	mew	_	P	P	_	_	_	baseForms=mew
8	ka	ka	_	C	particle	_	_	_	baseForms=ka
9	rangiñ	rangiñ	_	AJ	_	_	_	_	baseForms=rangiñ
10	wədami	wüdamün	_	V	cause|ind3	_	_	_	baseForms=wüda|(ü)m|iy
11	wewel	wewel	_	N	_	_	_	_	baseForms=wew|el
12	plata	plata	_	N	_	_	_	_	baseForms=plata
13	Konküimawile	konküimawile	_	NP	_	_	_	_	baseForms=konkïmawile
14	,	,	PUNCT	PUNCT	_	_	_	_	_
15	Fücháñamko	füchá-ñamku	_	NP	_	_	_	_	baseForms=fücha|ñamku
16	,	,	PUNCT	PUNCT	_	_	_	_	_
17	Pichiñamku	pichi-ñamco	_	NP	_	_	_	_	baseForms=pichi|ñamku
18	engun	engun	_	PC	3p	_	_	_	baseForms=engun
19	,	,	PUNCT	PUNCT	_	_	_	_	_
20	ká	ka	_	AV	_	_	_	_	baseForms=ka
21	!	!	PUNCT	PUNCT	_	_	_	_	_
22	,	,	PUNCT	PUNCT	_	_	_	_	_
23	kureyetui	kureyen	_	V	rest|ind3	_	_	_	baseForms=kure|ye|tu|iy
24	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
25	kure	kure	_	N	_	_	_	_	baseForms=kure
26	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Hasta	hasta	_	P	_	_	_	_	baseForms=hasta,wordLang=spa
2	fachantü	fachantü	_	AV	_	_	_	_	baseForms=fachantü
3	felei	felen	_	V	ind3	_	_	_	baseForms=fele|iy
4	.	.	PUNCT	PUNCT	_	_	_	_	_

